qid,WChoice,NumMachine,NumForEach,k,LevelRs,Pivots,RepeatTime,MatCost,NaiveCost,Cost,QCost,EstResSite
964270,2_heur/,500,500,1,369_210_153_91_46_16_6_1,42_84_126_168_210_252_294_336_378_420,10,87990,210501,64987,58422,-1
112154,2_heur/,500,500,1,500_500_500_489_307_87_35_11_4_1,42_84_126_168_210_252_294_336_378_420,11,87990,210501,135919,123186,-1
653421,2_heur/,500,500,1,500_500_500_483_391_214_71_17_5_1,42_84_126_168_210_252_294_336_378_420,12,87990,210501,147327,133602,-1
28519,2_heur/,500,500,1,500_500_500_497_477_361_194_53_6_1,42_84_126_168_210_252_294_336_378_420,13,87990,210501,166049,150696,-1
218449,2_heur/,500,500,1,500_500_500_500_491_319_100_19_3_1,42_84_126_168_210_252_294_336_378_420,14,87990,210501,158873,144144,-1
126901,2_heur/,500,500,1,500_500_500_499_474_293_98_23_9_1,42_84_126_168_210_252_294_336_378_420,15,87990,210501,157217,142632,-1
972396,2_heur/,500,500,1,500_500_500_490_429_277_139_47_6_1,42_84_126_168_210_252_294_336_378_420,16,87990,210501,156849,142296,-1
675023,2_heur/,500,500,1,500_500_500_494_413_147_39_11_4_1,42_84_126_168_210_252_294_336_378_420,17,87990,210501,143969,130536,-1
550782,2_heur/,500,500,1,111_38_25_20_14_8_5_4_2_1,42_84_126_168_210_252_294_336_378_420,18,87990,210501,34443,30534,-1
857430,2_heur/,500,500,1,500_500_500_476_384_144_36_5_2_1,42_84_126_168_210_252_294_336_378_420,19,87990,210501,141163,127974,-1
946865,2_heur/,500,500,1,500_489_462_376_202_123_46_13_3_1,42_84_126_168_210_252_294_336_378_420,20,87990,210501,125845,113988,-1
375012,2_heur/,500,500,1,500_500_500_495_433_201_76_18_1,42_84_126_168_210_252_294_336_378_420,21,87990,210501,149259,135366,-1
856800,2_heur/,500,500,1,500_500_500_494_441_306_163_47_10_1,42_84_126_168_210_252_294_336_378_420,22,87990,210501,160207,145362,-1
288335,2_heur/,500,500,1,500_500_499_492_452_355_206_83_13_1,42_84_126_168_210_252_294_336_378_420,23,87990,210501,166601,151200,-1
699847,2_heur/,500,500,1,500_500_500_494_348_137_50_13_6_1,42_84_126_168_210_252_294_336_378_420,24,87990,210501,141209,128016,-1
823503,2_heur/,500,500,1,500_500_500_497_412_234_56_18_3_1,42_84_126_168_210_252_294_336_378_420,25,87990,210501,149121,135240,-1
375536,2_heur/,500,500,1,500_447_374_285_174_94_40_16_3_1,42_84_126_168_210_252_294_336_378_420,26,87990,210501,112919,102186,-1
652238,2_heur/,500,500,1,500_498_479_434_323_147_49_14_4_1,42_84_126_168_210_252_294_336_378_420,27,87990,210501,136609,123816,-1
725483,2_heur/,500,500,1,500_496_462_392_277_124_48_14_7_1,42_84_126_168_210_252_294_336_378_420,28,87990,210501,130721,118440,-1
87870,2_heur/,500,500,1,500_494_455_309_138_23_4_2_1,42_84_126_168_210_252_294_336_378_420,29,87990,210501,112551,101850,-1
757348,2_heur/,500,500,1,500_492_451_392_272_141_66_21_5_1,42_84_126_168_210_252_294_336_378_420,30,87990,210501,131641,119280,-1
194751,2_heur/,500,500,1,497_418_345_256_156_91_46_22_9_1,42_84_126_168_210_252_294_336_378_420,31,87990,210501,108641,98280,-1
288125,2_heur/,500,500,1,395_263_185_116_72_32_14_6_2_1,42_84_126_168_210_252_294_336_378_420,32,87990,210501,73911,66570,-1
239807,2_heur/,500,500,1,500_468_425_341_261_112_59_28_9_1,42_84_126_168_210_252_294_336_378_420,33,87990,210501,125339,113526,-1
282879,2_heur/,500,500,1,500_490_461_345_181_59_22_16_2_1,42_84_126_168_210_252_294_336_378_420,34,87990,210501,119497,108192,-1
937959,2_heur/,500,500,1,500_500_500_493_413_212_76_15_3_1,42_84_126_168_210_252_294_336_378_420,35,87990,210501,148753,134904,-1
430860,2_heur/,500,500,1,500_500_500_500_489_335_144_41_6_1,42_84_126_168_210_252_294_336_378_420,36,87990,210501,162691,147630,-1
851636,2_heur/,500,500,1,500_499_493_459_352_159_63_15_2_1,42_84_126_168_210_252_294_336_378_420,37,87990,210501,140933,127764,-1
135967,2_heur/,500,500,1,174_174_174_174_174_169_137_135_135_135,42_84_126_168_210_252_294_336_378_420,38,87990,210501,90673,81732,-1
246596,2_heur/,500,500,1,500_500_492_423_263_93_19_5_2_1,42_84_126_168_210_252_294_336_378_420,39,87990,210501,129663,117474,-1
11548,2_heur/,500,500,1,500_500_500_500_464_263_74_21_1,42_84_126_168_210_252_294_336_378_420,40,87990,210501,153813,139524,-1
470447,2_heur/,500,500,1,500_500_500_500_499_469_300_73_5_1,42_84_126_168_210_252_294_336_378_420,41,87990,210501,177917,161532,-1
944901,2_heur/,500,500,1,500_500_500_500_443_251_101_30_7_1,42_84_126_168_210_252_294_336_378_420,42,87990,210501,154273,139944,-1
517046,2_heur/,500,500,1,500_486_421_328_194_70_18_7_2_1,42_84_126_168_210_252_294_336_378_420,43,87990,210501,117197,106092,-1
715179,2_heur/,500,500,1,137_61_37_23_13_7_6_1,42_84_126_168_210_252_294_336_378_420,44,87990,210501,37065,32928,-1
162587,2_heur/,500,500,1,500_500_500_479_377_175_66_15_5_1,42_84_126_168_210_252_294_336_378_420,45,87990,210501,144383,130914,-1
59239,2_heur/,500,500,1,500_445_342_216_79_29_11_3_1,42_84_126_168_210_252_294_336_378_420,46,87990,210501,98751,89250,-1
221971,2_heur/,500,500,1,500_216_86_20_5_1,42_84_126_168_210_252_294_336_378_420,47,87990,210501,62043,55734,-1
947130,2_heur/,500,500,1,500_500_500_500_488_375_155_31_7_1,42_84_126_168_210_252_294_336_378_420,48,87990,210501,164577,149352,-1
693181,2_heur/,500,500,1,191_65_45_25_14_6_3_2_1,42_84_126_168_210_252_294_336_378_420,49,87990,210501,40147,35742,-1
924365,2_heur/,500,500,1,500_483_397_267_130_54_18_4_2_1,42_84_126_168_210_252_294_336_378_420,50,87990,210501,109331,98910,-1
770408,2_heur/,500,500,1,500_500_500_490_378_182_75_2_1,42_84_126_168_210_252_294_336_378_420,51,87990,210501,144843,131334,-1
259312,2_heur/,500,500,1,500_500_500_497_436_254_101_27_5_1,42_84_126_168_210_252_294_336_378_420,52,87990,210501,153721,139440,-1
190249,2_heur/,500,500,1,500_414_304_187_90_47_21_8_1,42_84_126_168_210_252_294_336_378_420,53,87990,210501,96267,86982,-1
609068,2_heur/,500,500,1,500_415_283_126_49_13_4_1,42_84_126_168_210_252_294_336_378_420,54,87990,210501,87941,79380,-1
140708,2_heur/,500,500,1,500_500_485_407_277_128_55_15_1,42_84_126_168_210_252_294_336_378_420,55,87990,210501,132883,120414,-1
481263,2_heur/,500,500,1,500_500_500_500_500_468_135_20_2_1,42_84_126_168_210_252_294_336_378_420,56,87990,210501,167751,152250,-1
534965,2_heur/,500,500,1,500_497_484_414_214_87_32_11_3_1,42_84_126_168_210_252_294_336_378_420,57,87990,210501,127133,115164,-1
251030,2_heur/,500,500,1,500_500_500_499_490_405_240_76_11_1,42_84_126_168_210_252_294_336_378_420,58,87990,210501,172167,156282,-1
965460,2_heur/,500,500,1,500_497_494_472_424_300_138_61_15_1,42_84_126_168_210_252_294_336_378_420,59,87990,210501,157447,142842,-1
58008,2_heur/,500,500,1,500_449_390_298_157_61_20_6_1,42_84_126_168_210_252_294_336_378_420,60,87990,210501,110527,100002,-1
918987,2_heur/,500,500,1,500_500_499_485_381_172_74_21_2_1,42_84_126_168_210_252_294_336_378_420,61,87990,210501,145165,131628,-1
40168,2_heur/,500,500,1,500_500_500_497_373_196_71_19_3_1,42_84_126_168_210_252_294_336_378_420,62,87990,210501,146315,132678,-1
962338,2_heur/,500,500,1,469_125_63_46_20_6_2_1,42_84_126_168_210_252_294_336_378_420,63,87990,210501,57627,51702,-1
408055,2_heur/,500,500,1,500_453_315_121_22_8_2_1,42_84_126_168_210_252_294_336_378_420,64,87990,210501,89367,80682,-1
150717,2_heur/,500,500,1,500_500_500_456_279_90_34_15_3_1,42_84_126_168_210_252_294_336_378_420,65,87990,210501,133343,120834,-1
621046,2_heur/,500,500,1,500_482_415_294_136_47_4_1,42_84_126_168_210_252_294_336_378_420,66,87990,210501,110389,99876,-1
704066,2_heur/,500,500,1,500_500_495_459_333_162_73_24_2_1,42_84_126_168_210_252_294_336_378_420,67,87990,210501,141209,128016,-1
394119,2_heur/,500,500,1,500_500_499_482_415_246_108_35_8_1,42_84_126_168_210_252_294_336_378_420,68,87990,210501,152479,138306,-1
473337,2_heur/,500,500,1,500_482_416_287_151_81_36_10_2_1,42_84_126_168_210_252_294_336_378_420,69,87990,210501,114391,103530,-1
663657,2_heur/,500,500,1,500_500_500_500_496_432_240_85_12_1,42_84_126_168_210_252_294_336_378_420,70,87990,210501,174191,158130,-1
271992,2_heur/,500,500,1,500_500_500_500_475_241_58_6_1,42_84_126_168_210_252_294_336_378_420,71,87990,210501,151881,137760,-1
310600,2_heur/,500,500,1,499_335_210_111_51_21_4_3_2_1,42_84_126_168_210_252_294_336_378_420,72,87990,210501,80857,72912,-1
694636,2_heur/,500,500,1,500_497_488_419_260_122_43_9_3_1,42_84_126_168_210_252_294_336_378_420,73,87990,210501,131687,119322,-1
453212,2_heur/,500,500,1,500_499_485_424_240_64_20_5_1,42_84_126_168_210_252_294_336_378_420,74,87990,210501,126903,114954,-1
829619,2_heur/,500,500,1,495_283_182_113_68_34_20_4_2_1,42_84_126_168_210_252_294_336_378_420,75,87990,210501,79247,71442,-1
443245,2_heur/,500,500,1,500_500_500_491_427_260_92_35_8_1,42_84_126_168_210_252_294_336_378_420,76,87990,210501,153399,139146,-1
721521,2_heur/,500,500,1,500_500_500_500_464_367_215_82_10_1,42_84_126_168_210_252_294_336_378_420,77,87990,210501,168349,152796,-1
542572,2_heur/,500,500,1,500_500_500_487_383_213_85_30_11_1,42_84_126_168_210_252_294_336_378_420,78,87990,210501,148615,134778,-1
237131,2_heur/,500,500,1,500_500_500_495_386_147_47_12_3_1,42_84_126_168_210_252_294_336_378_420,79,87990,210501,143141,129780,-1
362304,2_heur/,500,500,1,500_475_417_310_178_86_25_12_5_1,42_84_126_168_210_252_294_336_378_420,80,87990,210501,116369,105336,-1
555024,2_heur/,500,500,1,500_500_500_498_466_317_158_56_16_1,42_84_126_168_210_252_294_336_378_420,81,87990,210501,162507,147462,-1
469810,2_heur/,500,500,1,500_500_483_377_233_117_36_9_5_1,42_84_126_168_210_252_294_336_378_420,82,87990,210501,127961,115920,-1
700261,2_heur/,500,500,1,500_500_500_500_486_344_73_14_1,42_84_126_168_210_252_294_336_378_420,83,87990,210501,158183,143514,-1
670080,2_heur/,500,500,1,500_500_493_420_226_73_21_6_2_1,42_84_126_168_210_252_294_336_378_420,84,87990,210501,127087,115122,-1
690503,2_heur/,500,500,1,500_500_500_486_341_88_23_5_2_1,42_84_126_168_210_252_294_336_378_420,85,87990,210501,136471,123690,-1
242476,2_heur/,500,500,1,500_458_375_106_22_5_2_2_1,42_84_126_168_210_252_294_336_378_420,86,87990,210501,91621,82740,-1
861960,2_heur/,500,500,1,500_500_500_499_443_297_141_54_11_1,42_84_126_168_210_252_294_336_378_420,87,87990,210501,159471,144690,-1
909048,2_heur/,500,500,1,500_500_498_464_345_217_106_34_9_1,42_84_126_168_210_252_294_336_378_420,88,87990,210501,146959,133266,-1
355896,2_heur/,500,500,1,500_499_481_389_217_69_15_4_1,42_84_126_168_210_252_294_336_378_420,89,87990,210501,124005,112308,-1
896757,2_heur/,500,500,1,500_500_500_497_467_334_171_35_7_1,42_84_126_168_210_252_294_336_378_420,90,87990,210501,162507,147462,-1
473679,2_heur/,500,500,1,500_496_492_470_402_305_190_75_20_1,42_84_126_168_210_252_294_336_378_420,91,87990,210501,159701,144900,-1
270078,2_heur/,500,500,1,500_500_497_441_239_94_28_10_1,42_84_126_168_210_252_294_336_378_420,92,87990,210501,130215,117978,-1
62041,2_heur/,500,500,1,500_500_489_439_266_135_61_19_7_1,42_84_126_168_210_252_294_336_378_420,93,87990,210501,135137,122472,-1
682560,2_heur/,500,500,1,500_486_440_247_116_40_7_4_1,42_84_126_168_210_252_294_336_378_420,94,87990,210501,108641,98280,-1
683926,2_heur/,500,500,1,500_446_354_240_120_51_20_13_4_1,42_84_126_168_210_252_294_336_378_420,95,87990,210501,104409,94416,-1
655413,2_heur/,500,500,1,500_498_461_344_170_70_27_9_1,42_84_126_168_210_252_294_336_378_420,96,87990,210501,119635,108318,-1
420839,2_heur/,500,500,1,500_499_491_443_312_189_55_17_1,42_84_126_168_210_252_294_336_378_420,97,87990,210501,139277,126252,-1
95693,2_heur/,500,500,1,500_499_498_496_481_452_348_190_35_1,42_84_126_168_210_252_294_336_378_420,98,87990,210501,184955,167958,-1
3291,2_heur/,500,500,1,500_495_445_337_199_78_39_8_3_1,42_84_126_168_210_252_294_336_378_420,99,87990,210501,120785,109368,-1
959591,2_heur/,500,500,10,347_198_171_115_87_49_30_20_14_10,42_84_126_168_210_252_294_336_378_420,0,87990,215010,71436,64302,-1
535883,2_heur/,500,500,10,500_500_500_500_486_390_215_99_38_10,42_84_126_168_210_252_294_336_378_420,1,87990,215010,172498,156576,500.0_496.3571_492.7143_489.0714_485.4286_481.7857_478.1429_474.5_470.8571_467.2143_463.5714_459.9286_456.2857_452.6429_449.0_445.3571_441.7143_438.0714_434.4286_430.7857_427.1429_423.5_419.8571_416.2143_412.5714_408.9286_405.2857_401.6429_398.0_394.3571_390.7143_387.0714_383.4286_379.7857_376.1429_372.5_368.8571_365.2143_361.5714_357.9286_354.2857_350.6429_347.0_343.4524_339.9048_336.3571_332.8095_329.2619_325.7143_322.1667_318.619_315.0714_311.5238_307.9762_304.4286_300.881_297.3333_293.7857_290.2381_286.6905_283.1429_279.5952_276.0476_272.5_268.9524_265.4048_261.8571_258.3095_254.7619_251.2143_247.6667_244.119_240.5714_237.0238_233.4762_229.9286_226.381_222.8333_219.2857_215.7381_212.1905_208.6429_205.0952_201.5476_198.0_197.3571_196.7143_196.0714_195.4286_194.7857_194.1429_193.5_192.8571_192.2143_191.5714_190.9286_190.2857_189.6429_189.0_188.3571_187.7143_187.0714_186.4286_185.7857_185.1429_184.5_183.8571_183.2143_182.5714_181.9286_181.2857_180.6429_180.0_179.3571_178.7143_178.0714_177.4286_176.7857_176.1429_175.5_174.8571_174.2143_173.5714_172.9286_172.2857_171.6429_171.0_169.6667_168.3333_167.0_165.6667_164.3333_163.0_161.6667_160.3333_159.0_157.6667_156.3333_155.0_153.6667_152.3333_151.0_149.6667_148.3333_147.0_145.6667_144.3333_143.0_141.6667_140.3333_139.0_137.6667_136.3333_135.0_133.6667_132.3333_131.0_129.6667_128.3333_127.0_125.6667_124.3333_123.0_121.6667_120.3333_119.0_117.6667_116.3333_115.0_114.3333_113.6667_113.0_112.3333_111.6667_111.0_110.3333_109.6667_109.0_108.3333_107.6667_107.0_106.3333_105.6667_105.0_104.3333_103.6667_103.0_102.3333_101.6667_101.0_100.3333_99.6667_99.0_98.3333_97.6667_97.0_96.3333_95.6667_95.0_94.3333_93.6667_93.0_92.3333_91.6667_91.0_90.3333_89.6667_89.0_88.3333_87.6667_87.0_86.0952_85.1905_84.2857_83.381_82.4762_81.5714_80.6667_79.7619_78.8571_77.9524_77.0476_76.1429_75.2381_74.3333_73.4286_72.5238_71.619_70.7143_69.8095_68.9048_68.0_67.0952_66.1905_65.2857_64.381_63.4762_62.5714_61.6667_60.7619_59.8571_58.9524_58.0476_57.1429_56.2381_55.3333_54.4286_53.5238_52.619_51.7143_50.8095_49.9048_49.0_48.5476_48.0952_47.6429_47.1905_46.7381_46.2857_45.8333_45.381_44.9286_44.4762_44.0238_43.5714_43.119_42.6667_42.2143_41.7619_41.3095_40.8571_40.4048_39.9524_39.5_39.0476_38.5952_38.1429_37.6905_37.2381_36.7857_36.3333_35.881_35.4286_34.9762_34.5238_34.0714_33.619_33.1667_32.7143_32.2619_31.8095_31.3571_30.9048_30.4524_30.0_29.7619_29.5238_29.2857_29.0476_28.8095_28.5714_28.3333_28.0952_27.8571_27.619_27.381_27.1429_26.9048_26.6667_26.4286_26.1905_25.9524_25.7143_25.4762_25.2381_25.0_24.7619_24.5238_24.2857_24.0476_23.8095_23.5714_23.3333_23.0952_22.8571_22.619_22.381_22.1429_21.9048_21.6667_21.4286_21.1905_20.9524_20.7143_20.4762_20.2381_20.0_19.8571_19.7143_19.5714_19.4286_19.2857_19.1429_19.0_18.8571_18.7143_18.5714_18.4286_18.2857_18.1429_18.0_17.8571_17.7143_17.5714_17.4286_17.2857_17.1429_17.0_16.8571_16.7143_16.5714_16.4286_16.2857_16.1429_16.0_15.8571_15.7143_15.5714_15.4286_15.2857_15.1429_15.0_14.8571_14.7143_14.5714_14.4286_14.2857_14.1429_14.0_13.9048_13.8095_13.7143_13.619_13.5238_13.4286_13.3333_13.2381_13.1429_13.0476_12.9524_12.8571_12.7619_12.6667_12.5714_12.4762_12.381_12.2857_12.1905_12.0952_12.0_11.9048_11.8095_11.7143_11.619_11.5238_11.4286_11.3333_11.2381_11.1429_11.0476_10.9524_10.8571_10.7619_10.6667_10.5714_10.4762_10.381_10.2857_10.1905_10.0952_10.0
550234,2_heur/,500,500,10,500_500_500_500_490_382_208_68_29_10,42_84_126_168_210_252_294_336_378_420,2,87990,215010,170152,154434,-1
472088,2_heur/,500,500,10,500_500_500_500_493_428_278_107_31_10,42_84_126_168_210_252_294_336_378_420,3,87990,215010,177512,161154,-1
187914,2_heur/,500,500,10,500_500_496_470_374_227_130_70_19_10,42_84_126_168_210_252_294_336_378_420,4,87990,215010,152166,138012,-1
37322,2_heur/,500,500,10,500_500_500_500_479_391_226_102_37_10,42_84_126_168_210_252_294_336_378_420,5,87990,215010,172824,156870,-1
395402,2_heur/,500,500,10,500_500_500_486_419_293_152_57_17_10,42_84_126_168_210_252_294_336_378_420,6,87990,215010,158514,143808,-1
500767,2_heur/,500,500,10,500_500_500_500_500_499_396_132_37_10,42_84_126_168_210_252_294_336_378_420,7,87990,215010,187956,170688,-1
770647,2_heur/,500,500,10,500_500_472_358_227_106_58_32_20_10,42_84_126_168_210_252_294_336_378_420,8,87990,215010,128574,116466,-1
337587,2_heur/,500,500,10,500_500_496_469_326_190_100_47_18_10,42_84_126_168_210_252_294_336_378_420,9,87990,215010,145726,132132,-1
964270,2_heur/,500,500,10,425_306_255_202_154_99_63_36_20_10,42_84_126_168_210_252_294_336_378_420,10,87990,215010,95770,86520,-1
112154,2_heur/,500,500,10,500_500_500_500_484_349_184_68_33_10,42_84_126_168_210_252_294_336_378_420,11,87990,215010,167438,151956,-1
653421,2_heur/,500,500,10,500_500_500_500_484_358_201_77_30_10,42_84_126_168_210_252_294_336_378_420,12,87990,215010,168910,153300,-1
28519,2_heur/,500,500,10,500_500_500_500_497_473_390_226_69_10,42_84_126_168_210_252_294_336_378_420,13,87990,215010,192140,174510,-1
218449,2_heur/,500,500,10,500_500_500_500_500_462_289_113_35_10,42_84_126_168_210_252_294_336_378_420,14,87990,215010,180365,163758,-1
126901,2_heur/,500,500,10,500_500_500_500_500_457_279_100_26_10,42_84_126_168_210_252_294_336_378_420,15,87990,215010,178662,162204,-1
972396,2_heur/,500,500,10,500_500_500_499_479_399_267_132_55_10,42_84_126_168_210_252_294_336_378_420,16,87990,215010,177236,160902,-1
675023,2_heur/,500,500,10,500_500_500_500_500_487_351_139_33_10,42_84_126_168_210_252_294_336_378_420,17,87990,215010,185470,168420,-1
550782,2_heur/,500,500,10,192_77_62_44_32_27_21_18_13_10,42_84_126_168_210_252_294_336_378_420,18,87990,215010,46366,41412,-1
857430,2_heur/,500,500,10,500_500_500_499_453_319_173_73_21_10,42_84_126_168_210_252_294_336_378_420,19,87990,215010,163760,148596,-1
946865,2_heur/,500,500,10,500_500_497_487_441_278_163_80_28_10,42_84_126_168_210_252_294_336_378_420,20,87990,215010,160814,145908,-1
375012,2_heur/,500,500,10,500_500_500_500_493_400_247_135_40_10,42_84_126_168_210_252_294_336_378_420,21,87990,215010,176505,160230,-1
856800,2_heur/,500,500,10,500_500_500_500_484_399_257_104_36_10,42_84_126_168_210_252_294_336_378_420,22,87990,215010,174896,158760,-1
288335,2_heur/,500,500,10,500_500_500_499_487_437_346_203_68_10,42_84_126_168_210_252_294_336_378_420,23,87990,215010,186850,169680,-1
699847,2_heur/,500,500,10,500_500_500_500_488_401_189_56_21_10,42_84_126_168_210_252_294_336_378_420,24,87990,215010,169140,153510,-1
823503,2_heur/,500,500,10,500_500_500_500_491_337_153_58_24_10,42_84_126_168_210_252_294_336_378_420,25,87990,215010,164909,149646,-1
375536,2_heur/,500,500,10,500_480_447_402_305_191_100_52_21_10,42_84_126_168_210_252_294_336_378_420,26,87990,215010,138918,125916,-1
652238,2_heur/,500,500,10,500_498_493_462_397_284_192_86_27_10,42_84_126_168_210_252_294_336_378_420,27,87990,215010,159204,144438,-1
725483,2_heur/,500,500,10,500_499_497_471_404_278_151_72_23_10,42_84_126_168_210_252_294_336_378_420,28,87990,215010,157180,142590,-1
87870,2_heur/,500,500,10,500_500_500_495_474_350_217_78_27_10,42_84_126_168_210_252_294_336_378_420,29,87990,215010,168496,152922,-1
757348,2_heur/,500,500,10,500_499_492_468_414_304_212_119_50_10,42_84_126_168_210_252_294_336_378_420,30,87990,215010,164678,149436,-1
194751,2_heur/,500,500,10,500_487_450_386_296_179_91_48_23_10,42_84_126_168_210_252_294_336_378_420,31,87990,215010,137170,124320,-1
288125,2_heur/,500,500,10,450_344_286_219_151_102_66_39_19_9,42_84_126_168_210_252_294_336_378_420,32,87990,215010,101112,91392,-1
239807,2_heur/,500,500,10,500_488_461_424_329_234_145_62_33_10,42_84_126_168_210_252_294_336_378_420,33,87990,215010,147106,133392,-1
282879,2_heur/,500,500,10,500_500_500_497_467_262_103_37_16_10,42_84_126_168_210_252_294_336_378_420,34,87990,215010,156584,142044,-1
937959,2_heur/,500,500,10,500_500_500_500_480_375_205_104_27_10,42_84_126_168_210_252_294_336_378_420,35,87990,215010,170796,155022,-1
430860,2_heur/,500,500,10,500_500_500_500_499_458_272_125_36_10,42_84_126_168_210_252_294_336_378_420,36,87990,215010,179951,163380,-1
851636,2_heur/,500,500,10,500_500_499_493_465_374_250_115_45_10,42_84_126_168_210_252_294_336_378_420,37,87990,215010,173097,157122,-1
